n_agents,n_waters,layout,arch_label,architecture,broadcast_every_k,hazard_density,n_seeds,success_rate_mean,success_rate_std,mean_t_succ_mean,mean_t_succ_std,p95_t_succ_mean,total_trail_mean,n_hazard_hits_mean,scarcity
8,3,random,shared,shared,-1,0.1,20,0.31875,0.08579159264415746,8.466666666666665,8.951069066145148,16.4,194.0,84.45,2.6666666666666665
8,3,symmetric,centralized,centralized,-1,0.0,20,0.25,0.0,5.5,0.0,6.0,55.0,0.0,2.6666666666666665
8,3,symmetric,centralized,centralized,-1,0.05,20,0.25,0.0,5.5,0.0,6.0,55.0,35.7,2.6666666666666665
8,3,symmetric,centralized,centralized,-1,0.1,20,0.25,0.0,5.5,0.0,6.0,55.0,118.55,2.6666666666666665
8,3,symmetric,independent,independent,-1,0.0,20,0.375,0.0,5.666666666666667,0.0,6.0,110.0,0.0,2.6666666666666665
8,3,symmetric,independent,independent,-1,0.05,20,0.375,0.0,5.666666666666667,0.0,6.0,110.0,18.5,2.6666666666666665
8,3,symmetric,independent,independent,-1,0.1,20,0.375,0.0,5.666666666666667,0.0,6.0,110.0,56.4,2.6666666666666665
8,3,symmetric,peer(K=1),peer,1,0.0,20,0.25,0.0,5.5,0.0,6.0,55.0,0.0,2.6666666666666665
8,3,symmetric,peer(K=1),peer,1,0.05,20,0.25,0.0,5.5,0.0,6.0,55.0,35.7,2.6666666666666665
8,3,symmetric,peer(K=1),peer,1,0.1,20,0.25,0.0,5.5,0.0,6.0,55.0,118.55,2.6666666666666665
8,3,symmetric,peer(K=16),peer,16,0.0,20,0.375,0.0,5.666666666666667,0.0,6.0,183.0,0.0,2.6666666666666665
8,3,symmetric,peer(K=16),peer,16,0.05,20,0.375,0.0,5.666666666666667,0.0,6.0,183.0,13.95,2.6666666666666665
8,3,symmetric,peer(K=16),peer,16,0.1,20,0.375,0.0,5.666666666666667,0.0,6.0,183.0,44.45,2.6666666666666665
8,3,symmetric,peer(K=2),peer,2,0.0,20,0.375,0.0,5.666666666666667,0.0,6.0,281.0,0.0,2.6666666666666665
8,3,symmetric,peer(K=2),peer,2,0.05,20,0.375,0.0,5.666666666666667,0.0,6.0,281.0,26.15,2.6666666666666665
8,3,symmetric,peer(K=2),peer,2,0.1,20,0.375,0.0,5.666666666666667,0.0,6.0,281.0,66.5,2.6666666666666665
8,3,symmetric,peer(K=4),peer,4,0.0,20,0.375,0.0,5.666666666666667,0.0,6.0,281.0,0.0,2.6666666666666665
8,3,symmetric,peer(K=4),peer,4,0.05,20,0.375,0.0,5.666666666666667,0.0,6.0,281.0,26.15,2.6666666666666665
8,3,symmetric,peer(K=4),peer,4,0.1,20,0.375,0.0,5.666666666666667,0.0,6.0,281.0,66.5,2.6666666666666665
8,3,symmetric,peer(K=8),peer,8,0.0,20,0.375,0.0,5.666666666666667,0.0,6.0,183.0,0.0,2.6666666666666665
8,3,symmetric,peer(K=8),peer,8,0.05,20,0.375,0.0,5.666666666666667,0.0,6.0,183.0,13.95,2.6666666666666665
8,3,symmetric,peer(K=8),peer,8,0.1,20,0.375,0.0,5.666666666666667,0.0,6.0,183.0,44.45,2.6666666666666665
8,3,symmetric,shared,shared,-1,0.0,20,0.25,0.0,5.5,0.0,6.0,55.0,0.0,2.6666666666666665
8,3,symmetric,shared,shared,-1,0.05,20,0.25,0.0,5.5,0.0,6.0,55.0,35.7,2.6666666666666665
8,3,symmetric,shared,shared,-1,0.1,20,0.25,0.0,5.5,0.0,6.0,55.0,118.55,2.6666666666666665
8,5,asymmetric,centralized,centralized,-1,0.0,20,0.625,0.0,4.0,0.0,4.0,55.0,0.0,1.6
8,5,asymmetric,centralized,centralized,-1,0.05,20,0.625,0.0,4.0,0.0,4.0,55.0,12.45,1.6
8,5,asymmetric,centralized,centralized,-1,0.1,20,0.625,0.0,4.0,0.0,4.0,55.0,38.65,1.6
8,5,asymmetric,independent,independent,-1,0.0,20,0.625,0.0,4.0,0.0,4.0,34.0,0.0,1.6
8,5,asymmetric,independent,independent,-1,0.05,20,0.625,0.0,4.0,0.0,4.0,34.0,1.5,1.6
8,5,asymmetric,independent,independent,-1,0.1,20,0.625,0.0,4.0,0.0,4.0,34.0,37.95,1.6
8,5,asymmetric,peer(K=1),peer,1,0.0,20,0.625,0.0,4.0,0.0,4.0,54.0,0.0,1.6
8,5,asymmetric,peer(K=1),peer,1,0.05,20,0.625,0.0,4.0,0.0,4.0,54.0,8.35,1.6
8,5,asymmetric,peer(K=1),peer,1,0.1,20,0.625,0.0,4.0,0.0,4.0,54.0,43.35,1.6
8,5,asymmetric,peer(K=16),peer,16,0.0,20,0.625,0.0,4.0,0.0,4.0,46.0,0.0,1.6
8,5,asymmetric,peer(K=16),peer,16,0.05,20,0.625,0.0,4.0,0.0,4.0,46.0,17.8,1.6
8,5,asymmetric,peer(K=16),peer,16,0.1,20,0.625,0.0,4.0,0.0,4.0,46.0,48.95,1.6
8,5,asymmetric,peer(K=2),peer,2,0.0,20,0.625,0.0,4.0,0.0,4.0,54.0,0.0,1.6
8,5,asymmetric,peer(K=2),peer,2,0.05,20,0.625,0.0,4.0,0.0,4.0,54.0,8.35,1.6
8,5,asymmetric,peer(K=2),peer,2,0.1,20,0.625,0.0,4.0,0.0,4.0,54.0,44.05,1.6
8,5,asymmetric,peer(K=4),peer,4,0.0,20,0.625,0.0,4.0,0.0,4.0,49.0,0.0,1.6
8,5,asymmetric,peer(K=4),peer,4,0.05,20,0.625,0.0,4.0,0.0,4.0,49.0,7.95,1.6
8,5,asymmetric,peer(K=4),peer,4,0.1,20,0.625,0.0,4.0,0.0,4.0,49.0,38.0,1.6
8,5,asymmetric,peer(K=8),peer,8,0.0,20,0.625,0.0,4.0,0.0,4.0,46.0,0.0,1.6
8,5,asymmetric,peer(K=8),peer,8,0.05,20,0.625,0.0,4.0,0.0,4.0,46.0,18.6,1.6
8,5,asymmetric,peer(K=8),peer,8,0.1,20,0.625,0.0,4.0,0.0,4.0,46.0,49.35,1.6
8,5,asymmetric,shared,shared,-1,0.0,20,0.625,0.0,4.0,0.0,4.0,248.0,0.0,1.6
8,5,asymmetric,shared,shared,-1,0.05,20,0.625,0.0,4.0,0.0,4.0,248.0,19.4,1.6
8,5,asymmetric,shared,shared,-1,0.1,20,0.625,0.0,4.0,0.0,4.0,248.0,37.7,1.6
8,5,random,centralized,centralized,-1,0.0,20,0.4875,0.13990128098431634,6.158333333333333,1.47232262705178,9.8,66.7,0.0,1.6
8,5,random,centralized,centralized,-1,0.05,20,0.4875,0.13990128098431634,6.158333333333333,1.4723226270517797,9.8,66.7,24.65,1.6
8,5,random,centralized,centralized,-1,0.1,20,0.4875,0.13990128098431634,6.158333333333333,1.47232262705178,9.8,66.7,59.15,1.6
8,5,random,independent,independent,-1,0.0,20,0.5125,0.1338941058409494,7.4558333333333335,5.644985030463062,16.65,98.6,0.0,1.6
8,5,random,independent,independent,-1,0.05,20,0.5125,0.13389410584094943,7.4558333333333335,5.6449850304630615,16.65,98.6,20.8,1.6
8,5,random,independent,independent,-1,0.1,20,0.5125,0.13389410584094943,7.4558333333333335,5.6449850304630615,16.65,98.6,51.95,1.6
8,5,random,peer(K=1),peer,1,0.0,20,0.4875,0.1276044463835101,5.885,1.575738015152792,8.85,56.1,0.0,1.6
8,5,random,peer(K=1),peer,1,0.05,20,0.4875,0.12760444638351012,5.885,1.5757380151527915,8.85,56.1,23.7,1.6
8,5,random,peer(K=1),peer,1,0.1,20,0.4875,0.12760444638351012,5.885,1.5757380151527924,8.85,56.1,57.85,1.6
8,5,random,peer(K=16),peer,16,0.0,20,0.51875,0.12999873481165722,6.24,1.9340168180839534,11.15,74.9,0.0,1.6
8,5,random,peer(K=16),peer,16,0.05,20,0.51875,0.12999873481165722,6.24,1.9340168180839532,11.15,74.9,30.0,1.6
8,5,random,peer(K=16),peer,16,0.1,20,0.51875,0.12999873481165722,6.24,1.9340168180839532,11.15,74.9,50.5,1.6
8,5,random,peer(K=2),peer,2,0.0,20,0.5125,0.12760444638351012,5.7908333333333335,1.5385539937918542,8.7,56.85,0.0,1.6
8,5,random,peer(K=2),peer,2,0.05,20,0.5125,0.12760444638351012,5.7908333333333335,1.5385539937918542,8.7,56.85,14.45,1.6
8,5,random,peer(K=2),peer,2,0.1,20,0.5125,0.1276044463835101,5.7908333333333335,1.5385539937918542,8.7,56.85,35.25,1.6
8,5,random,peer(K=4),peer,4,0.0,20,0.525,0.14956076040402969,5.71,1.3963863136117116,8.5,55.0,0.0,1.6
8,5,random,peer(K=4),peer,4,0.05,20,0.525,0.14956076040402969,5.71,1.3963863136117114,8.5,55.0,13.0,1.6
8,5,random,peer(K=4),peer,4,0.1,20,0.525,0.14956076040402969,5.71,1.3963863136117118,8.5,54.95,56.9,1.6
8,5,random,peer(K=8),peer,8,0.0,20,0.525,0.13203867057160104,5.9625,1.4280899094502715,9.9,69.5,0.0,1.6
8,5,random,peer(K=8),peer,8,0.05,20,0.525,0.13203867057160104,5.9625,1.4280899094502713,9.9,69.5,26.3,1.6
8,5,random,peer(K=8),peer,8,0.1,20,0.525,0.13203867057160104,5.9625,1.4280899094502715,9.9,69.5,67.0,1.6
8,5,random,shared,shared,-1,0.0,20,0.48125,0.15850348659621938,6.675833333333334,3.7315647244015024,13.8,115.9,0.0,1.6
8,5,random,shared,shared,-1,0.05,20,0.48125,0.15850348659621938,6.675833333333334,3.7315647244015033,13.8,115.9,39.25,1.6
8,5,random,shared,shared,-1,0.1,20,0.48125,0.15850348659621938,6.675833333333334,3.7315647244015024,13.8,115.9,70.5,1.6
8,5,symmetric,centralized,centralized,-1,0.0,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,0.0,1.6
8,5,symmetric,centralized,centralized,-1,0.05,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,25.45,1.6
8,5,symmetric,centralized,centralized,-1,0.1,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,72.85,1.6
8,5,symmetric,independent,independent,-1,0.0,20,0.625,0.0,5.6,0.0,6.0,88.0,0.0,1.6
8,5,symmetric,independent,independent,-1,0.05,20,0.625,0.0,5.6,0.0,6.0,88.0,14.75,1.6
8,5,symmetric,independent,independent,-1,0.1,20,0.625,0.0,5.6,0.0,6.0,88.0,46.65,1.6
8,5,symmetric,peer(K=1),peer,1,0.0,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,0.0,1.6
8,5,symmetric,peer(K=1),peer,1,0.05,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,25.35,1.6
8,5,symmetric,peer(K=1),peer,1,0.1,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,72.95,1.6
8,5,symmetric,peer(K=16),peer,16,0.0,20,0.625,0.0,5.6,0.0,6.0,98.0,0.0,1.6
8,5,symmetric,peer(K=16),peer,16,0.05,20,0.625,0.0,5.6,0.0,6.0,98.0,20.1,1.6
8,5,symmetric,peer(K=16),peer,16,0.1,20,0.625,0.0,5.6,0.0,6.0,98.0,56.8,1.6
8,5,symmetric,peer(K=2),peer,2,0.0,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,0.0,1.6
8,5,symmetric,peer(K=2),peer,2,0.05,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,25.25,1.6
8,5,symmetric,peer(K=2),peer,2,0.1,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,72.45,1.6
8,5,symmetric,peer(K=4),peer,4,0.0,20,0.5,0.0,5.5,0.0,6.0,62.0,0.0,1.6
8,5,symmetric,peer(K=4),peer,4,0.05,20,0.5,0.0,5.5,0.0,6.0,62.0,30.05,1.6
8,5,symmetric,peer(K=4),peer,4,0.1,20,0.5,0.0,5.5,0.0,6.0,62.0,67.0,1.6
8,5,symmetric,peer(K=8),peer,8,0.0,20,0.625,0.0,5.6,0.0,6.0,60.0,0.0,1.6
8,5,symmetric,peer(K=8),peer,8,0.05,20,0.625,0.0,5.6,0.0,6.0,60.0,13.35,1.6
8,5,symmetric,peer(K=8),peer,8,0.1,20,0.625,0.0,5.6,0.0,6.0,60.0,43.55,1.6
8,5,symmetric,shared,shared,-1,0.0,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,0.0,1.6
8,5,symmetric,shared,shared,-1,0.05,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,25.35,1.6
8,5,symmetric,shared,shared,-1,0.1,20,0.375,0.0,5.333333333333333,0.0,6.0,51.0,72.95,1.6
8,8,asymmetric,centralized,centralized,-1,0.0,20,0.875,0.0,4.0,0.0,4.0,31.0,0.0,1.0
8,8,asymmetric,centralized,centralized,-1,0.05,20,0.875,0.0,4.0,0.0,4.0,31.0,1.35,1.0
8,8,asymmetric,centralized,centralized,-1,0.1,20,0.875,0.0,4.0,0.0,4.0,31.0,8.8,1.0
8,8,asymmetric,independent,independent,-1,0.0,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,0.0,1.0
8,8,asymmetric,independent,independent,-1,0.05,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,13.45,1.0
8,8,asymmetric,independent,independent,-1,0.1,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,20.95,1.0
8,8,asymmetric,peer(K=1),peer,1,0.0,20,0.875,0.0,4.0,0.0,4.0,31.0,0.0,1.0
8,8,asymmetric,peer(K=1),peer,1,0.05,20,0.875,0.0,4.0,0.0,4.0,31.0,1.35,1.0
8,8,asymmetric,peer(K=1),peer,1,0.1,20,0.875,0.0,4.0,0.0,4.0,31.0,8.8,1.0
8,8,asymmetric,peer(K=16),peer,16,0.0,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,0.0,1.0
8,8,asymmetric,peer(K=16),peer,16,0.05,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,13.45,1.0
8,8,asymmetric,peer(K=16),peer,16,0.1,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,20.95,1.0
8,8,asymmetric,peer(K=2),peer,2,0.0,20,0.875,0.0,4.0,0.0,4.0,31.0,0.0,1.0
8,8,asymmetric,peer(K=2),peer,2,0.05,20,0.875,0.0,4.0,0.0,4.0,31.0,1.35,1.0
8,8,asymmetric,peer(K=2),peer,2,0.1,20,0.875,0.0,4.0,0.0,4.0,31.0,8.8,1.0
8,8,asymmetric,peer(K=4),peer,4,0.0,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,0.0,1.0
8,8,asymmetric,peer(K=4),peer,4,0.05,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,13.45,1.0
8,8,asymmetric,peer(K=4),peer,4,0.1,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,20.95,1.0
8,8,asymmetric,peer(K=8),peer,8,0.0,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,0.0,1.0
8,8,asymmetric,peer(K=8),peer,8,0.05,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,13.45,1.0
8,8,asymmetric,peer(K=8),peer,8,0.1,20,0.875,0.0,4.142857142857143,0.0,5.0,30.0,20.95,1.0
8,8,asymmetric,shared,shared,-1,0.0,20,0.875,0.0,4.0,0.0,4.0,103.0,0.0,1.0
8,8,asymmetric,shared,shared,-1,0.05,20,0.875,0.0,4.0,0.0,4.0,103.0,7.25,1.0
8,8,asymmetric,shared,shared,-1,0.1,20,0.875,0.0,4.0,0.0,4.0,103.0,13.3,1.0
8,8,random,centralized,centralized,-1,0.0,20,0.625,0.12824729401064425,5.9313095238095235,1.1779051241764107,10.2,47.8,0.0,1.0
8,8,random,centralized,centralized,-1,0.05,20,0.625,0.12824729401064425,5.9313095238095235,1.1779051241764107,10.2,47.8,13.2,1.0
8,8,random,centralized,centralized,-1,0.1,20,0.625,0.12824729401064425,5.9313095238095235,1.1779051241764107,10.2,47.8,29.2,1.0
8,8,random,independent,independent,-1,0.0,20,0.65625,0.11380818350004078,5.803333333333333,2.086160187398221,10.45,62.95,0.0,1.0
8,8,random,independent,independent,-1,0.05,20,0.65625,0.11380818350004075,5.803333333333333,2.086160187398221,10.45,62.95,18.3,1.0
8,8,random,independent,independent,-1,0.1,20,0.65625,0.11380818350004075,5.803333333333333,2.086160187398221,10.45,62.95,46.15,1.0
8,8,random,peer(K=1),peer,1,0.0,20,0.6375,0.1276044463835101,5.839642857142858,1.2525913645346367,9.85,47.95,0.0,1.0
8,8,random,peer(K=1),peer,1,0.05,20,0.6375,0.1276044463835101,5.839642857142858,1.252591364534637,9.85,47.95,13.4,1.0
8,8,random,peer(K=1),peer,1,0.1,20,0.6375,0.12760444638351007,5.839642857142858,1.2525913645346367,9.85,47.95,23.0,1.0
8,8,random,peer(K=16),peer,16,0.0,20,0.66875,0.11666275056084119,5.633571428571429,1.573808272572008,9.45,55.45,0.0,1.0
8,8,random,peer(K=16),peer,16,0.05,20,0.66875,0.11666275056084119,5.633571428571429,1.5738082725720077,9.45,55.45,12.75,1.0
8,8,random,peer(K=16),peer,16,0.1,20,0.66875,0.11666275056084119,5.633571428571429,1.573808272572008,9.45,55.45,54.45,1.0
8,8,random,peer(K=2),peer,2,0.0,20,0.65,0.11180339887498947,5.951190476190476,1.5509227317847216,10.55,47.6,0.0,1.0
8,8,random,peer(K=2),peer,2,0.05,20,0.65,0.11180339887498947,5.951190476190476,1.5509227317847216,10.55,47.6,13.4,1.0
8,8,random,peer(K=2),peer,2,0.1,20,0.65,0.11180339887498947,5.951190476190476,1.5509227317847214,10.55,47.6,22.95,1.0
8,8,random,peer(K=4),peer,4,0.0,20,0.73125,0.15322734227628118,6.0495833333333335,2.1373786579824268,10.55,48.0,0.0,1.0
8,8,random,peer(K=4),peer,4,0.05,20,0.73125,0.1532273422762812,6.0495833333333335,2.1373786579824268,10.55,48.0,2.6,1.0
8,8,random,peer(K=4),peer,4,0.1,20,0.73125,0.1532273422762812,6.049583333333333,2.1373786579824263,10.55,48.0,38.3,1.0
8,8,random,peer(K=8),peer,8,0.0,20,0.65625,0.13975424859373684,5.307142857142857,0.929074152198867,8.75,49.55,0.0,1.0
8,8,random,peer(K=8),peer,8,0.05,20,0.65625,0.13975424859373686,5.307142857142857,0.929074152198867,8.75,49.55,13.35,1.0
8,8,random,peer(K=8),peer,8,0.1,20,0.65625,0.13975424859373684,5.307142857142857,0.929074152198867,8.75,49.55,43.7,1.0
8,8,random,shared,shared,-1,0.0,20,0.7625,0.1276044463835101,7.248809523809524,1.999985566542978,15.7,62.4,0.0,1.0
8,8,random,shared,shared,-1,0.05,20,0.7625,0.12760444638351012,7.248809523809524,1.9999855665429782,15.7,62.4,3.2,1.0
8,8,random,shared,shared,-1,0.1,20,0.7625,0.1276044463835101,7.248809523809524,1.9999855665429778,15.7,62.4,21.2,1.0
8,8,symmetric,centralized,centralized,-1,0.0,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,0.0,1.0
8,8,symmetric,centralized,centralized,-1,0.05,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,13.65,1.0
8,8,symmetric,centralized,centralized,-1,0.1,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,21.45,1.0
8,8,symmetric,independent,independent,-1,0.0,20,0.75,0.0,4.666666666666667,0.0,6.0,63.0,0.0,1.0
8,8,symmetric,independent,independent,-1,0.05,20,0.75,0.0,4.666666666666667,0.0,6.0,63.0,18.85,1.0
8,8,symmetric,independent,independent,-1,0.1,20,0.75,0.0,4.666666666666667,0.0,6.0,63.0,21.65,1.0
8,8,symmetric,peer(K=1),peer,1,0.0,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,0.0,1.0
8,8,symmetric,peer(K=1),peer,1,0.05,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,13.65,1.0
8,8,symmetric,peer(K=1),peer,1,0.1,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,21.45,1.0
8,8,symmetric,peer(K=16),peer,16,0.0,20,0.75,0.0,4.666666666666667,0.0,6.0,64.0,0.0,1.0
8,8,symmetric,peer(K=16),peer,16,0.05,20,0.75,0.0,4.666666666666667,0.0,6.0,64.0,14.0,1.0
8,8,symmetric,peer(K=16),peer,16,0.1,20,0.75,0.0,4.666666666666667,0.0,6.0,64.0,36.65,1.0
8,8,symmetric,peer(K=2),peer,2,0.0,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,0.0,1.0
8,8,symmetric,peer(K=2),peer,2,0.05,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,13.65,1.0
8,8,symmetric,peer(K=2),peer,2,0.1,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,21.45,1.0
8,8,symmetric,peer(K=4),peer,4,0.0,20,0.625,0.0,4.4,0.0,6.0,44.0,0.0,1.0
8,8,symmetric,peer(K=4),peer,4,0.05,20,0.625,0.0,4.4,0.0,6.0,44.0,13.6,1.0
8,8,symmetric,peer(K=4),peer,4,0.1,20,0.625,0.0,4.4,0.0,6.0,44.0,44.55,1.0
8,8,symmetric,peer(K=8),peer,8,0.0,20,0.75,0.0,4.666666666666667,0.0,6.0,51.0,0.0,1.0
8,8,symmetric,peer(K=8),peer,8,0.05,20,0.75,0.0,4.666666666666667,0.0,6.0,51.0,14.45,1.0
8,8,symmetric,peer(K=8),peer,8,0.1,20,0.75,0.0,4.666666666666667,0.0,6.0,51.0,53.8,1.0
8,8,symmetric,shared,shared,-1,0.0,20,0.75,0.0,5.0,0.0,8.0,42.0,0.0,1.0
8,8,symmetric,shared,shared,-1,0.05,20,0.75,0.0,5.0,0.0,8.0,42.0,25.0,1.0
8,8,symmetric,shared,shared,-1,0.1,20,0.75,0.0,5.0,0.0,8.0,42.0,32.75,1.0
